ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
ETH-USD,1d,1,0.0,0.0,9/21,0.9626330199886196,0.4426232715656364,-0.5506230395286275,77.46532576019587,94,9
ETH-USD,1d,1,0.0,0.0,12/26,0.887420212313242,0.39050476407085233,-0.6657312425640807,49.63307455200768,82,4
ETH-USD,1d,1,0.0,0.0,20/50,0.8368659771770525,0.35879457497490197,-0.634689146440962,37.47373386701923,48,0
ETH-USD,1d,1,0.0,0.5,9/21,0.926025920865232,0.5020422953480308,-0.7876113515509098,125.87003825062901,95,9
ETH-USD,1d,1,0.0,0.5,12/26,0.8684569457649692,0.43006692954109793,-0.7395341020284105,69.70994829727594,82,4
ETH-USD,1d,1,0.0,0.5,20/50,0.8119752959373004,0.3951438913977072,-0.6894930916352268,51.68109390640436,48,0
ETH-USD,1d,1,0.0,0.75,9/21,1.0231159892026085,0.5072084600692432,-0.875178225751015,131.163335361758,95,9
ETH-USD,1d,1,0.0,0.75,12/26,0.9533766696976467,0.42894965283540465,-0.8291929640142585,69.05507628028043,82,4
ETH-USD,1d,1,0.0,0.75,20/50,0.8495491390320966,0.39289091876537663,-0.7871872746741605,50.67719018224582,48,0
ETH-USD,1d,1,0.0,1.0,9/21,1.1201763227200678,0.49787825456099966,-0.9300604420197781,121.74565911501061,95,9
ETH-USD,1d,1,0.0,1.0,12/26,1.0398427023159946,0.4157891777149956,-0.9066816955226443,61.74834001511321,82,4
ETH-USD,1d,1,0.0,1.0,20/50,0.8955912728921566,0.3767859466960142,-0.8574011786423705,43.99577314487888,48,0
ETH-USD,1d,1,0.25,0.0,9/21,1.0184088113481098,0.4807104174431278,-0.5265165733164602,106.00555688143089,94,8
ETH-USD,1d,1,0.25,0.0,12/26,0.9015407676270302,0.4005182825379341,-0.6229956950121542,54.148426466549964,82,4
ETH-USD,1d,1,0.25,0.0,20/50,0.83622495719103,0.35820788752869737,-0.6404503842131055,37.27643895318904,48,0
ETH-USD,1d,1,0.25,0.5,9/21,0.9534001129559552,0.5585972517134443,-0.7399970843747248,195.99321278017572,95,8
ETH-USD,1d,1,0.25,0.5,12/26,0.8792087204975315,0.44942124825491403,-0.7041072442851174,81.98194607048869,82,4
ETH-USD,1d,1,0.25,0.5,20/50,0.8132859516233436,0.3967658637323188,-0.689493091635227,52.41485504361243,48,0
ETH-USD,1d,1,0.25,0.75,9/21,1.044573147495865,0.5729412061731045,-0.8402682566913399,218.69256231892288,95,8
ETH-USD,1d,1,0.25,0.75,12/26,0.9635201074263626,0.4540535516229145,-0.8135856625040503,85.19478101589542,82,4
