ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
SPY,1d,3,0.0,0.5,9/21,0.6028754643301486,0.08783150874727719,-0.43594823395600935,1.3168126168696124,72,13
SPY,1d,3,0.0,0.5,12/26,0.51789966058193,0.041035684931087335,-0.42739667602436604,0.49385906358750686,59,7
SPY,1d,3,0.0,0.75,9/21,0.7625242078628911,0.0917445037181186,-0.5357741702003616,1.4013406491117277,72,13
SPY,1d,3,0.0,0.75,12/26,0.6608379360076065,0.02845043306378736,-0.5284677615103897,0.32309771815292887,59,7
SPY,1d,3,0.0,1.0,9/21,0.8942032582414007,0.09305074614448894,-0.6101602969765834,1.4301695636400207,72,13
SPY,1d,3,0.0,1.0,12/26,0.7799613780660991,0.01564471369566811,-0.6037195085857184,0.16757384568668576,59,7
SPY,1d,3,0.25,0.5,9/21,0.6164982612930254,0.10037482270437437,-0.43369504545181947,1.5976595382919614,74,11
SPY,1d,3,0.25,0.5,12/26,0.5385747202707327,0.048787819298061086,-0.4270657214764332,0.608665985198114,62,5
SPY,1d,3,0.25,0.75,9/21,0.7769212810171446,0.10626367184260577,-0.5335929831040396,1.7397838331570337,74,11
SPY,1d,3,0.25,0.75,12/26,0.6862205335223408,0.037279338305600485,-0.5281418607362398,0.4409266733095556,62,5
SPY,1d,3,0.25,1.0,9/21,0.9098092027473434,0.10948472339121973,-0.6080496286615416,1.8204473900523328,74,11
SPY,1d,3,0.25,1.0,12/26,0.8093078379760432,0.02555096155416292,-0.6033984644230723,0.2863378708550228,62,5
SPY,1d,3,0.5,0.5,9/21,0.6348010248049839,0.10050341364384519,-0.433041255132359,1.600690757154093,80,7
SPY,1d,3,0.5,0.5,12/26,0.5660592207271647,0.05617039093810039,-0.42593220229655937,0.7253172682753253,68,2
SPY,1d,3,0.5,0.75,9/21,0.8035946550995811,0.10647221241141169,-0.5330983152689317,1.7449426875989027,80,7
SPY,1d,3,0.5,0.75,12/26,0.7212211781824325,0.04561963218658516,-0.5215316894548834,0.5608202420121773,68,2
SPY,1d,3,0.5,1.0,9/21,0.9429161734143781,0.10977860292311359,-0.6074633240208276,1.8279122220890516,80,7
SPY,1d,3,0.5,1.0,12/26,0.8503290720497119,0.03479205905738558,-0.6037757451546828,0.40681233934371064,68,2
SPY,1d,3,0.75,0.5,9/21,0.6600497649077874,0.11906037573938333,-0.401520284619148,2.0730233986369364,84,5
SPY,1d,3,0.75,0.5,12/26,0.5692941142601817,0.05338271725873245,-0.411183733967348,0.680404159553069,70,1
SPY,1d,3,0.75,0.75,9/21,0.8313848751521837,0.12838198374174192,-0.49821748254315956,2.3382636805778403,84,5
SPY,1d,3,0.75,0.75,12/26,0.7279283600478149,0.042354506513331724,-0.5126073494310583,0.5128540572091731,70,1
SPY,1d,3,0.75,1.0,9/21,0.9732529114874019,0.13506937442720734,-0.5767585781859379,2.541052338642028,84,5
SPY,1d,3,0.75,1.0,12/26,0.8596637405217923,0.031049554542841973,-0.588212325946535,0.35685021111586246,70,1
SPY,1d,5,0.0,0.5,9/21,0.5294926855498606,0.039079763619449315,-0.4666804989806359,0.4660829188794984,63,18
SPY,1d,5,0.0,0.5,12/26,0.4978474292124124,0.035687995105180725,-0.42893304584173486,0.41901589808496564,55,10
SPY,1d,5,0.0,0.75,9/21,0.6787450623596902,0.026294829215929738,-0.5561676484494757,0.29567999807814727,63,18
SPY,1d,5,0.0,0.75,12/26,0.6355729384823997,0.02267960679761294,-0.5321764813313682,0.2508427392532486,55,10
SPY,1d,5,0.0,1.0,9/21,0.8027304922542429,0.013348005054330647,-0.6229679598057636,0.14148947175832838,63,18
SPY,1d,5,0.0,1.0,12/26,0.7504436866903916,0.009499523673367705,-0.614816174765484,0.09895450327509336,55,10
SPY,1d,5,0.25,0.5,9/21,0.5536155123283495,0.0596332958568635,-0.41831239610946047,0.7826120736495845,65,16
