ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
BTC-USD,1d,18,0.25,0.75,9/21,0.822632355585436,0.3334564509608635,-0.8319158104286135,29.74987073763344,58,38
BTC-USD,1d,18,0.25,0.75,12/26,0.7296433521141062,0.204553462593009,-0.891977054563541,8.166746947136701,50,19
BTC-USD,1d,18,0.25,1.0,9/21,0.8910884573912182,0.32870865044846553,-0.8572324014242735,28.4714791950682,58,38
BTC-USD,1d,18,0.25,1.0,12/26,0.7934232583874257,0.17483445696513433,-0.9215116006584804,5.80856615043828,50,19
BTC-USD,1d,18,0.5,0.5,9/21,0.744782962792167,0.26812661259107706,-0.82146811191448,15.909329561346961,76,22
BTC-USD,1d,18,0.5,0.5,12/26,0.7357031804457029,0.2898672465667955,-0.8331362795705761,19.701989419088935,58,14
BTC-USD,1d,18,0.5,0.75,9/21,0.842447349710276,0.25248982093407046,-0.8642731418371881,13.587424830397707,76,22
BTC-USD,1d,18,0.5,0.75,12/26,0.79913268035309,0.2770939817137048,-0.8746166340859125,17.38898831563349,58,14
BTC-USD,1d,18,0.5,1.0,9/21,0.9377150688058632,0.2291170516781258,-0.8988334936338637,10.656984926390816,76,22
BTC-USD,1d,18,0.5,1.0,12/26,0.868418549629529,0.25690429504871237,-0.9060380710456292,14.21139941917454,58,14
BTC-USD,1d,18,0.75,0.5,9/21,0.8528314399220107,0.41250683972051894,-0.6951812255754112,60.038225361007825,85,15
BTC-USD,1d,18,0.75,0.5,12/26,0.8386692524040796,0.4198581218555524,-0.829845956084569,63.929174503369865,66,9
BTC-USD,1d,18,0.75,0.75,9/21,0.9407250928596632,0.4031243892529326,-0.7434537576525766,55.38257734607552,85,15
BTC-USD,1d,18,0.75,0.75,12/26,0.899079130890388,0.43104425291321125,-0.8720979251813317,70.28738191682821,66,9
BTC-USD,1d,18,0.75,1.0,9/21,1.0336481006385205,0.3819048947510981,-0.7914691646098818,46.02826854684079,85,15
BTC-USD,1d,18,0.75,1.0,12/26,0.9688968630131994,0.4348370296871946,-0.9042467239411955,72.56942068117367,66,9
BTC-USD,1d,25,0.0,0.5,9/21,0.5543088783358366,0.10973125342534917,-0.8775503849745272,2.453880825973351,44,49
BTC-USD,1d,25,0.0,0.5,12/26,0.7353634894866118,0.32787391453377657,-0.756213112963398,28.251817206664477,34,25
BTC-USD,1d,25,0.0,0.75,9/21,0.6214854096629441,0.071446841973545,-0.9341085323531336,1.2740143652991653,44,49
BTC-USD,1d,25,0.0,0.75,12/26,0.7481676811516145,0.3191357157407215,-0.8034950481513202,26.040679951125036,34,25
BTC-USD,1d,25,0.0,1.0,9/21,0.6888363176327469,0.02162175712384995,-0.9682171239848208,0.2900211357847604,44,49
BTC-USD,1d,25,0.0,1.0,12/26,0.7767544958891401,0.3022832973433143,-0.8595941707426054,22.20284907820577,34,25
BTC-USD,1d,25,0.25,0.5,9/21,0.640436093473151,0.18539097909962376,-0.8782965731307826,6.573645532559825,52,37
BTC-USD,1d,25,0.25,0.5,12/26,0.6719678306912871,0.2341489025347281,-0.7905198785263878,11.237960969573523,46,16
BTC-USD,1d,25,0.25,0.75,9/21,0.710137688547834,0.15688919879264684,-0.9199302473882845,4.668568626041553,52,37
BTC-USD,1d,25,0.25,0.75,12/26,0.720093442096795,0.20761072048472995,-0.8665034567216918,8.447588087087746,46,16
BTC-USD,1d,25,0.25,1.0,9/21,0.7813804574881466,0.1162052789736352,-0.952164672503472,2.701534581552004,52,37
BTC-USD,1d,25,0.25,1.0,12/26,0.7763094519952517,0.17092213582832239,-0.9226507105930593,5.543494131092499,46,16
BTC-USD,1d,25,0.5,0.5,9/21,0.668850006977488,0.1566393319943531,-0.8445518733610344,4.654010698931278,76,21
BTC-USD,1d,25,0.5,0.5,12/26,0.7369980888158599,0.29542740320053373,-0.8346370135649592,20.789684895290378,56,12
BTC-USD,1d,25,0.5,0.75,9/21,0.7793391942919909,0.11852875084335457,-0.9100249249286025,2.794309550297953,76,21
BTC-USD,1d,25,0.5,0.75,12/26,0.7960750175486603,0.2815162114860945,-0.8784504562416325,18.16151375618233,56,12
BTC-USD,1d,25,0.5,1.0,9/21,0.8819903074687111,0.06768258106273994,-0.9537850444734012,1.1807059663293078,76,21
BTC-USD,1d,25,0.5,1.0,12/26,0.8621307047623422,0.2592605902307199,-0.9135557737360601,14.554373481259793,56,12
BTC-USD,1d,25,0.75,0.5,9/21,0.8456577785720619,0.39746342051699246,-0.7048930937285984,52.73329065594341,87,14
BTC-USD,1d,25,0.75,0.5,12/26,0.8251247929946179,0.40264479592095914,-0.8262172842259758,55.153578449625805,64,8
BTC-USD,1d,25,0.75,0.75,9/21,0.9376184268217215,0.3840240661363852,-0.7521922751129166,46.89403767654886,87,14
BTC-USD,1d,25,0.75,0.75,12/26,0.8829869605164792,0.40804475007934227,-0.8724248801872561,57.78188969147415,64,8
BTC-USD,1d,25,0.75,1.0,9/21,1.0334767390397497,0.35761704804874195,-0.7989603694380087,37.07868477384142,87,14
BTC-USD,1d,25,0.75,1.0,12/26,0.9509063919811801,0.40464979688015346,-0.9118356387179658,56.11663689540416,64,8
