ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
IWM,1d,1,0.0,0.0,9/21,0.13719920154221898,0.009384224370533323,-0.3719665299110084,0.09770247246753505,98,4
IWM,1d,1,0.0,0.0,12/26,0.17856758668701586,0.015581352150815242,-0.36446973589762,0.166847097257123,78,8
IWM,1d,1,0.0,0.0,20/50,0.14283301254260697,0.010215040205807213,-0.33073479193510813,0.10675304251565243,47,3
IWM,1d,1,0.0,0.5,9/21,0.6333770143199853,0.016948320788287674,-0.6266573329644606,0.18261672385490635,98,4
IWM,1d,1,0.0,0.5,12/26,0.5832674712251299,0.029701745362815224,-0.5915977984820624,0.33925191950687594,79,8
IWM,1d,1,0.0,0.5,20/50,0.42195981670591676,-0.017011451256796595,-0.5729142715697684,-0.15737869866521215,48,3
IWM,1d,1,0.0,0.75,9/21,0.838838672890635,0.014379419908433277,-0.7153980403066524,0.15313796478871322,98,4
IWM,1d,1,0.0,0.75,12/26,0.7660285564869537,0.0308501063380473,-0.6714098354168482,0.35423297585226066,79,8
IWM,1d,1,0.0,0.75,20/50,0.5647783290682168,-0.031050037898111338,-0.6601530486702631,-0.27006313274894567,48,3
IWM,1d,1,0.0,1.0,9/21,1.0030281806359207,0.008821172109267694,-0.7791129237141707,0.09160672757357347,98,4
IWM,1d,1,0.0,1.0,12/26,0.912622988469438,0.029230222431604336,-0.736145548446917,0.3331439296091676,79,8
IWM,1d,1,0.0,1.0,20/50,0.6800048561773805,-0.04535546401485635,-0.7271866162489005,-0.37075919481148845,48,3
IWM,1d,1,0.25,0.0,9/21,0.1388504876120107,0.009628619195891641,-0.4007713825582233,0.10035787139245778,100,3
IWM,1d,1,0.25,0.0,12/26,0.11409605691899952,0.005986041694903355,-0.3558515301694456,0.061373207689456866,82,4
IWM,1d,1,0.25,0.0,20/50,0.17242479358682775,0.014612376523977177,-0.33421706078263114,0.15578366852308756,47,3
IWM,1d,1,0.25,0.5,9/21,0.6370854030844304,0.01708152014774922,-0.6295527474314582,0.18416354515483757,100,3
IWM,1d,1,0.25,0.5,12/26,0.5836110649137689,0.014520916060373201,-0.5936755240939361,0.15474429542798296,83,4
IWM,1d,1,0.25,0.5,20/50,0.4277970998406413,-0.010744943240673543,-0.5681150554635449,-0.10220769464774848,48,3
IWM,1d,1,0.25,0.75,9/21,0.8452469250558272,0.014401139543046781,-0.7182395439844879,0.15338440555941002,100,3
IWM,1d,1,0.25,0.75,12/26,0.7740618878287334,0.01277821193317763,-0.6825299105752457,0.1350999003280735,83,4
IWM,1d,1,0.25,0.75,20/50,0.5694331697642557,-0.02392828747764808,-0.655762340495004,-0.2147174213457479,48,3
IWM,1d,1,0.25,1.0,9/21,1.0116059519922926,0.008694688605654921,-0.7818626227883648,0.09024158228193224,100,3
IWM,1d,1,0.25,1.0,12/26,0.9261876828514268,0.008232254431253416,-0.7659015553776153,0.08526356308612337,83,4
IWM,1d,1,0.25,1.0,20/50,0.6840369305632346,-0.03743041341938924,-0.7205488094738245,-0.3166391676777268,48,3
IWM,1d,1,0.5,0.0,9/21,0.12025177246722107,0.006874755238143626,-0.3865913827108214,0.0707682499449056,102,2
IWM,1d,1,0.5,0.0,12/26,0.04928142330973001,-0.0035275409504791355,-0.3876090312307785,-0.034653002431430546,84,3
IWM,1d,1,0.5,0.0,20/50,0.16060686991106565,0.01285003826434572,-0.3457147234471659,0.13590357293823097,49,2
IWM,1d,1,0.5,0.5,9/21,0.6393670129984248,0.013220703303293169,-0.6201308017414704,0.14005912886828042,102,2
IWM,1d,1,0.5,0.5,12/26,0.576718253472114,9.355013436129767e-06,-0.6420291307869952,9.336844086682561e-05,85,3
