ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
SLV,1d,1,0.25,0.75,20/50,0.654060477697916,-0.017418513035433403,-0.7483719317321741,-0.16085465549774391,62,3
SLV,1d,1,0.25,1.0,9/21,1.0702309866553354,-0.09704085433089515,-0.9154106234581028,-0.638955600628334,119,4
SLV,1d,1,0.25,1.0,12/26,0.935040134208658,-0.13937641251770017,-0.9484590847596016,-0.7764236632465257,95,2
SLV,1d,1,0.25,1.0,20/50,0.7859215979036727,-0.025188339836086815,-0.8125685126570337,-0.22477640883958783,62,3
SLV,1d,1,0.5,0.0,9/21,-0.09458139482457108,-0.038104033519410274,-0.5352941599713387,-0.3213969676614499,120,3
SLV,1d,1,0.5,0.0,12/26,-0.22341861663212328,-0.06214258506092929,-0.5258722505308838,-0.47286602913711107,96,1
SLV,1d,1,0.5,0.0,20/50,0.029010914566751107,-0.013745072340763942,-0.4714206877804359,-0.129014102512495,64,2
SLV,1d,1,0.5,0.5,9/21,0.6552036022246385,-0.049414823779910466,-0.7508127207753738,-0.3969586943820923,121,3
SLV,1d,1,0.5,0.5,12/26,0.5537277359832579,-0.08587323271987823,-0.8296746405299,-0.5918329500458355,97,1
SLV,1d,1,0.5,0.5,20/50,0.4957804868023801,-0.011181283279108167,-0.6647108043316992,-0.10615199664480923,64,2
SLV,1d,1,0.5,0.75,9/21,0.8963576144892822,-0.06133234160072265,-0.8389300130936507,-0.4683033234766024,121,3
SLV,1d,1,0.5,0.75,12/26,0.7768444712434319,-0.10366369832705669,-0.8982080600083115,-0.66453061438667,97,1
SLV,1d,1,0.5,0.75,20/50,0.6646698288280751,-0.01613279326827488,-0.7475457780989508,-0.1498315139200409,64,2
SLV,1d,1,0.5,1.0,9/21,1.0867042265079196,-0.07605036047114122,-0.8956311790654946,-0.5458863200704072,121,3
SLV,1d,1,0.5,1.0,12/26,0.9512779529518592,-0.12399056417872445,-0.9384887106637712,-0.7331737576907104,97,1
SLV,1d,1,0.5,1.0,20/50,0.7987466908799095,-0.02388595861920184,-0.8117272214636375,-0.21437748092467301,64,2
SLV,1d,1,0.75,0.0,9/21,-0.10346524245093422,-0.03958617979738066,-0.5033508097276149,-0.3317606342568912,126,0
SLV,1d,1,0.75,0.0,12/26,-0.14989688717764393,-0.048268513011241576,-0.4997366346643878,-0.3896616238511781,98,0
SLV,1d,1,0.75,0.0,20/50,0.004137007806554339,-0.018540875480466568,-0.478525832959673,-0.17037193493960945,66,1
SLV,1d,1,0.75,0.5,9/21,0.6693079681803579,-0.051613619393786725,-0.7547037368600604,-0.41073624768735084,127,0
SLV,1d,1,0.75,0.5,12/26,0.5761164873538586,-0.06485640135261628,-0.7903380560361446,-0.4878928203143502,99,0
SLV,1d,1,0.75,0.5,20/50,0.4966846601071932,-0.01872974580269049,-0.6724119546764971,-0.17196391330008454,66,1
SLV,1d,1,0.75,0.75,9/21,0.9170933992461701,-0.06383948511703019,-0.8436437030992271,-0.48230777529195457,127,0
SLV,1d,1,0.75,0.75,12/26,0.7983803561621996,-0.07916575863047925,-0.8667749825715167,-0.5609385699033957,99,0
SLV,1d,1,0.75,0.75,20/50,0.669912453239329,-0.025077294701676744,-0.7648864297431536,-0.22389461838470115,66,1
SLV,1d,1,0.75,1.0,9/21,1.1126252441934272,-0.07882749097979724,-0.8990675770393912,-0.5593262241084986,127,0
SLV,1d,1,0.75,1.0,12/26,0.9728839133092408,-0.09609195761842604,-0.9158916050053245,-0.6351510881129153,99,0
SLV,1d,1,0.75,1.0,20/50,0.80710527593524,-0.03422740317593842,-0.8296258619575305,-0.2936029356228179,66,1
SLV,1d,1,1.0,0.0,9/21,-0.10157038255083949,-0.0394470580727011,-0.5173417483367364,-0.33079394131984663,126,0
SLV,1d,1,1.0,0.0,12/26,-0.10551230893858453,-0.0400239768987134,-0.5030447577782253,-0.3347944922879055,98,0
SLV,1d,1,1.0,0.0,20/50,-0.08870837963262346,-0.036581273764703104,-0.5259803030406314,-0.31059891129145134,68,0
SLV,1d,1,1.0,0.5,9/21,0.6695807491182085,-0.05151897755654966,-0.7541401862096911,-0.41014911043725555,127,0
SLV,1d,1,1.0,0.5,12/26,0.5857817100580125,-0.05257872085170734,-0.7611883521048184,-0.4166935726744605,99,0
SLV,1d,1,1.0,0.5,20/50,0.48115465086857867,-0.044817937340233316,-0.7232028604933648,-0.3672142384086148,68,0
SLV,1d,1,1.0,0.75,9/21,0.9180830182183992,-0.06373316012867392,-0.843206634956361,-0.4817206705341357,127,0
SLV,1d,1,1.0,0.75,12/26,0.8064560405233621,-0.06498204282378195,-0.8448188436234708,-0.4885790840350327,99,0
SLV,1d,1,1.0,0.75,20/50,0.6626209958180774,-0.05496361467879096,-0.8094261646340313,-0.4311831793532612,68,0
SLV,1d,1,1.0,1.0,9/21,1.114099068615084,-0.07868280429837893,-0.8987145669441517,-0.5586349527748253,127,0
SLV,1d,1,1.0,1.0,12/26,0.9801042936605745,-0.08008682548288859,-0.8997893254760175,-0.5653019468287281,99,0
SLV,1d,1,1.0,1.0,20/50,0.805135692067152,-0.06775100476651708,-0.8735009946986092,-0.5034948416461402,68,0
SLV,1d,3,0.0,0.0,9/21,-0.20916623429139813,-0.06089480093234212,-0.4712058353009049,-0.46582466265885414,94,19
SLV,1d,3,0.0,0.0,12/26,-0.13874890124108927,-0.04562223406789201,-0.4831859748567042,-0.3725118837779554,86,7
SLV,1d,3,0.0,0.0,20/50,0.022772032423768223,-0.01494367777514638,-0.46490611898358825,-0.13952081748369372,54,9
SLV,1d,3,0.0,0.5,9/21,0.5524483169507552,-0.08244158427546977,-0.8144415024521049,-0.5762803322966108,95,19
SLV,1d,3,0.0,0.5,12/26,0.540782428829045,-0.062052865713661975,-0.7751102475085967,-0.4723625351404964,87,7
SLV,1d,3,0.0,0.5,20/50,0.4533064342066933,-0.011989063361190877,-0.6567948061572995,-0.113412807596866,54,9
SLV,1d,3,0.0,0.75,9/21,0.7716120545429646,-0.09894942620036173,-0.887128222534274,-0.6464999255111643,95,19
SLV,1d,3,0.0,0.75,12/26,0.747314741235371,-0.07645193019520147,-0.8595468239919736,-0.5478522467945007,87,7
SLV,1d,3,0.0,0.75,20/50,0.608405551218505,-0.016492835548899132,-0.7388555858814208,-0.152931401738156,54,9
SLV,1d,3,0.0,1.0,9/21,0.9431147989078476,-0.11799153927795536,-0.9305691796382737,-0.7143663291121176,95,19
SLV,1d,3,0.0,1.0,12/26,0.909602404287722,-0.09360808956529987,-0.9113524732565027,-0.625020856971018,87,7
SLV,1d,3,0.0,1.0,20/50,0.7314513271554285,-0.023685179402298417,-0.8085145581971824,-0.21276323125625685,54,9
SLV,1d,3,0.25,0.0,9/21,-0.25264513503392344,-0.06850524046436013,-0.5602731542756485,-0.5074893123768124,108,12
SLV,1d,3,0.25,0.0,12/26,-0.1800435695106305,-0.053032883903114225,-0.5230858298494885,-0.41947820772989164,88,3
SLV,1d,3,0.25,0.0,20/50,0.05276683905334783,-0.008916519922307464,-0.46573607471847644,-0.08550876095992277,56,8
SLV,1d,3,0.25,0.5,9/21,0.5869967781484204,-0.09403446033764329,-0.8365556283508775,-0.6267775620177141,109,12
SLV,1d,3,0.25,0.5,12/26,0.5383862240914268,-0.0733502491786171,-0.8049014953126321,-0.5324666781478835,89,3
SLV,1d,3,0.25,0.5,20/50,0.47103898189555055,-0.0027722600185657864,-0.6512559829581615,-0.027325725464387052,56,8
SLV,1d,3,0.25,0.75,9/21,0.8227891050409136,-0.11243566698978491,-0.9028993689653949,-0.6958931535027095,109,12
