ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
GLD,1d,5,0.75,1.0,12/26,0.9091101119428047,0.08190514203959931,-0.5863767155836561,1.1938831477252725,75,6
GLD,1d,8,0.0,0.5,9/21,0.5430301730029492,0.05822882895387527,-0.4858434130410082,0.7591715653873383,61,33
GLD,1d,8,0.0,0.5,12/26,0.4887861684215817,0.01975608751858493,-0.48002492385850926,0.21561062686903743,56,15
GLD,1d,8,0.0,0.75,9/21,0.6963299739692054,0.06313628074383626,-0.5847497846019476,0.8423062849574825,61,33
GLD,1d,8,0.0,0.75,12/26,0.6353979533325356,0.008886055485621824,-0.5971616262421924,0.092307615091888,56,15
GLD,1d,8,0.0,1.0,9/21,0.821081284326228,0.06551485011498381,-0.6623943282284094,0.8838583873568824,61,33
GLD,1d,8,0.0,1.0,12/26,0.7555934484612916,-0.002330889550880344,-0.6852126953598243,-0.02302068706712246,56,15
GLD,1d,8,0.25,0.5,9/21,0.5507039077040273,0.02776619872948438,-0.4928280315196466,0.3143387314474291,71,24
GLD,1d,8,0.25,0.5,12/26,0.5047294840919148,0.0035831363769478486,-0.5226150761346514,0.0363411193906773,64,11
GLD,1d,8,0.25,0.75,9/21,0.7237486573582308,0.027463505989806736,-0.6140563466324087,0.31048058961472424,71,24
GLD,1d,8,0.25,0.75,12/26,0.6664061708871728,-0.009963419643995719,-0.6371496848902372,-0.0951039362010937,64,11
GLD,1d,8,0.25,1.0,9/21,0.86276191613377,0.024649290180238204,-0.7133593146878109,0.2750951947595073,71,24
GLD,1d,8,0.25,1.0,12/26,0.7976388343176315,-0.023826369358712074,-0.7208107217738884,-0.2138986988807703,64,11
GLD,1d,8,0.5,0.5,9/21,0.6017843659213992,0.050184315888876174,-0.48164450376779,0.6301716819759886,81,17
GLD,1d,8,0.5,0.5,12/26,0.5419709075759798,0.02889169608491393,-0.44472675424322183,0.328774214377753,68,7
