ticker,timeframe,n_mu,x_zero,bear_alloc,fast_period,slow_period,in_sample_sharpe,in_sample_return,mc_sharpe_mean,mc_sharpe_std,mc_robust_sharpe,wf_pos_sharpe_frac,wf_mean_sharpe,wf_worst_return,runtime_s
SPY,1d,1,0.0,0.0,9,21,0.6186836619545928,0.8253051463881182,0.6253361457693527,0.16764162843691657,3.7301960831564354,0.3142857142857143,0.13093193338578463,-0.08979700278689018,0.09110116958618164
SPY,1d,1,0.0,0.0,12,26,0.534706120040355,0.6867308525844174,0.4771301315914993,0.23824738580554258,2.002666807773214,0.2,0.11523453560104883,-0.05379079126674802,0.09758949279785156
SPY,1d,1,0.0,0.0,20,50,0.758797030640493,1.2017029860139319,0.7056412426023733,0.1964947406136305,3.5911456988555353,0.02857142857142857,-0.0690750319085914,-0.0048701934014824255,0.0844879150390625
SPY,1d,1,0.0,0.5,9,21,0.6374690481542223,1.1179608782225605,0.6319838528890449,0.047571286921052,13.284985414371233,0.8,1.3694674212243922,-0.021046838674039003,0.0886073112487793
SPY,1d,1,0.0,0.5,12,26,0.5233279111510414,0.2658248300125572,0.541072537765999,0.06002284568666052,9.01444327699123,0.5428571428571428,1.003713589713349,-0.023833804909436873,0.08560037612915039
SPY,1d,1,0.0,0.5,20,50,0.4664738516301693,0.9024348157262054,0.49493720079646,0.07640698946951428,6.477643004033493,0.17142857142857143,0.21638366679309995,-0.0048701934014824255,0.10375833511352539
SPY,1d,1,0.0,1.0,9,21,0.9643423009036434,1.1525381145709894,0.9461531914483723,0.06340255987253664,14.922949378550355,0.8,1.4764880372448173,-0.03503866949740653,0.1301887035369873
SPY,1d,1,0.0,1.0,12,26,0.8065977775966265,-0.06351340766236768,0.8110792031019389,0.06854066287944051,11.833547693120293,0.5428571428571428,1.0445387693184864,-0.0427974164173911,0.08834075927734375
SPY,1d,1,0.0,1.0,20,50,0.6570670219398178,0.6316204789942277,0.6673038832945467,0.07521032312269621,8.872503874314223,0.17142857142857143,0.21646264690406725,-0.0048701934014824255,0.08061003684997559
SPY,1d,1,0.25,0.0,9,21,0.7343637058331755,1.051803120298012,0.6701120036399112,0.18666000906568894,3.590013774209595,0.3142857142857143,0.13704019341980384,-0.08979700278689018,0.08849406242370605
SPY,1d,1,0.25,0.0,12,26,0.5738148274930837,0.7534125617315166,0.5266620489006308,0.19769428433897332,2.664022638093058,0.2,0.11523453560104883,-0.05379079126674802,0.08428406715393066
SPY,1d,1,0.25,0.0,20,50,0.6700946318768082,0.9967564799851905,0.6805778434883362,0.20832326159760875,3.2669315863675408,0.02857142857142857,-0.0690750319085914,-0.0048701934014824255,0.0869896411895752
SPY,1d,1,0.25,0.5,9,21,0.6563191119926666,1.5210789918222973,0.6425188016822883,0.04368446978131348,14.708174435875442,0.8,1.3713413352407702,-0.021046838674039003,0.09760904312133789
SPY,1d,1,0.25,0.5,12,26,0.5428044731542908,0.33561298465451284,0.5501515007648738,0.05873369738668412,9.366880091727413,0.5428571428571428,1.003713589713349,-0.023833804909436873,0.09489846229553223
SPY,1d,1,0.25,0.5,20,50,0.4573382343721437,0.6421312254694034,0.49077236440745586,0.07114963346613883,6.897749721240964,0.17142857142857143,0.21638366679309995,-0.0048701934014824255,0.09006094932556152
SPY,1d,1,0.25,1.0,9,21,0.9832472566422471,1.712673936078457,0.9578921372795246,0.06430762261836606,14.895468037500635,0.8,1.477613227980359,-0.03503866949740653,0.09212708473205566
SPY,1d,1,0.25,1.0,12,26,0.8347354634110667,0.003818984484942556,0.8209632461799069,0.07001367269755493,11.72575604948342,0.5428571428571428,1.0445387693184864,-0.0427974164173911,0.08493804931640625
SPY,1d,1,0.25,1.0,20,50,0.6607031900852144,0.3399405175258805,0.6666372731505988,0.07419850869556494,8.984510401493361,0.17142857142857143,0.21646264690406725,-0.0048701934014824255,0.08269977569580078
SPY,1d,1,0.5,0.0,9,21,0.7642304033795926,1.113146544504715,0.7018953947869186,0.14422914696981937,4.866529474335681,0.34285714285714286,0.22011583999882434,-0.06433421576140852,0.09133005142211914
SPY,1d,1,0.5,0.0,12,26,0.586961767448351,0.7708303501675202,0.54997422793661,0.17012782482077835,3.2327118066429286,0.2,0.09646141525034015,-0.04700387125996042,0.08901381492614746
SPY,1d,1,0.5,0.0,20,50,0.6474929654351105,0.9373231145076246,0.6367473499509164,0.23681171621408922,2.6888338133374536,0.02857142857142857,-0.0690750319085914,-0.0048701934014824255,0.07879471778869629
