ticker,timeframe,n_mu,x_zero,bear_alloc,fast_period,slow_period,in_sample_sharpe,in_sample_return,mc_sharpe_mean,mc_sharpe_std,mc_robust_sharpe,wf_pos_sharpe_frac,wf_mean_sharpe,wf_worst_return,runtime_s
ETH-USD,1d,1,0.0,0.0,8,21,0.9440554644084237,97.28725288893557,0.7761558582709056,0.5556963754283177,1.3967265085590361,0.2708333333333333,0.15740315704854943,-0.1889143606711926,0.14574694633483887
ETH-USD,1d,1,0.0,0.0,9,21,0.924681995498376,85.69889111924692,0.755910209788836,0.5555358855225673,1.3606865541688378,0.3125,0.22882500471957978,-0.1889143606711926,0.15035653114318848
ETH-USD,1d,1,0.0,0.0,10,30,0.8818674596570386,66.00463081093152,0.7913135325125861,0.5148419418518341,1.537002851139734,0.22916666666666666,0.22603613540108647,-0.14594595665598786,0.16004538536071777
ETH-USD,1d,1,0.0,0.0,12,26,0.9050772076602548,79.34489029947095,0.7719590176971439,0.5215306637328154,1.4801795395344675,0.20833333333333334,0.22544629781635117,-0.14594595665598786,0.13554024696350098
ETH-USD,1d,1,0.0,0.0,20,50,0.813261323346543,42.66185030628691,0.6966345970783241,0.44498906940974836,1.565509458473595,0.041666666666666664,0.03467748706270531,-0.016447243147101887,0.12737345695495605
ETH-USD,1d,1,0.0,0.25,8,21,0.8510258141704631,121.98700425721333,0.7704113144968379,0.38523955059857323,1.9998240401324234,0.6666666666666666,1.0152937655181866,-0.25759575539611634,0.1368093490600586
ETH-USD,1d,1,0.0,0.25,9,21,0.834727998508357,104.78519480294976,0.7620905688546328,0.39494313850729995,1.9296209873020662,0.6666666666666666,1.0890323558870696,-0.25759575539611634,0.14196062088012695
ETH-USD,1d,1,0.0,0.25,10,30,0.8072860204190423,77.11792383846176,0.7771625743447871,0.3782984846594913,2.0543634348530784,0.4583333333333333,0.9010893762593186,-0.1629273549414374,0.13492465019226074
ETH-USD,1d,1,0.0,0.25,12,26,0.8279607779035912,97.17479356865145,0.7616701420212946,0.37720381189602686,2.019253565314559,0.4791666666666667,0.9919317890514544,-0.14808649753049685,0.1350090503692627
ETH-USD,1d,1,0.0,0.25,20,50,0.7729836410092,47.87884384393992,0.6971938624596143,0.35254914519257635,1.9775792168742299,0.16666666666666666,0.28880623410341344,-0.04287618459315157,0.12916779518127441
