ticker,timeframe,n_mu,x_zero,bear_alloc,fast_period,slow_period,in_sample_sharpe,in_sample_return,mc_sharpe_mean,mc_sharpe_std,mc_robust_sharpe,wf_pos_sharpe_frac,wf_mean_sharpe,wf_worst_return,runtime_s
SLV,1d,1,0.0,0.0,8,21,-0.10071465497715701,-0.3307591630748128,0.06373077732854251,0.36828325511968774,0.17304826228884818,0.37142857142857144,0.04721877834258058,-0.0930895646014358,0.11465907096862793
SLV,1d,1,0.0,0.0,9,21,-0.11041751062416041,-0.341678668407142,-0.02882789149021458,0.31097408645921104,-0.09270190908333384,0.37142857142857144,0.023317914529100307,-0.0930895646014358,0.11044192314147949
SLV,1d,1,0.0,0.0,10,30,-0.1453022426555135,-0.38228827170798596,-0.09033568153094372,0.3899336407729203,-0.2316693716189292,0.22857142857142856,0.0014823341779117102,-0.0930895646014358,0.12392878532409668
SLV,1d,1,0.0,0.0,12,26,-0.22905038494103544,-0.47927489915786803,-0.08458137389537976,0.3580683743698603,-0.23621570613218398,0.2571428571428571,0.007325946824278616,-0.0930895646014358,0.1046144962310791
SLV,1d,1,0.0,0.0,20,50,-0.0009431858169382852,-0.1805280678256982,0.08228759672918676,0.2786558574729077,0.29530187334097996,0.11428571428571428,0.2483280196028336,-0.021380866616357408,0.09788346290588379
SLV,1d,1,0.0,0.25,8,21,0.3211173525750024,-0.3497087758892169,0.3909723723999772,0.09612759740985556,4.067222971702947,0.9428571428571428,1.313663227930241,-0.07829336962657452,0.12479686737060547
SLV,1d,1,0.0,0.25,9,21,0.32031124941482503,-0.36179213965437873,0.36056362691834754,0.08262355532994951,4.363932603462415,0.8857142857142857,1.2549754474604136,-0.1013556166306323,0.11373233795166016
SLV,1d,1,0.0,0.25,10,30,0.2746283336809263,-0.4142874938456004,0.32045689020105533,0.0956051311469795,3.3518796152101684,0.7142857142857143,1.1226796916675568,-0.08466263571930355,0.11231207847595215
SLV,1d,1,0.0,0.25,12,26,0.24732160958237834,-0.528767106181941,0.3204942940377762,0.09524993817134927,3.3647716753498043,0.7714285714285715,1.1351401164638835,-0.08466263571930355,0.10566282272338867
SLV,1d,1,0.0,0.25,20,50,0.25731473263047655,-0.15811972808379393,0.3146749536460748,0.0934996081417773,3.3655216305176405,0.17142857142857143,0.3634635892066195,-0.021380866616357408,0.10016417503356934
SLV,1d,1,0.0,0.5,8,21,0.6213867567280132,-0.40130712974015614,0.6504290056408644,0.052481803204499924,12.393419545940732,0.9428571428571428,1.430299819571849,-0.11371539465493918,0.11050724983215332
