ticker,timeframe,n_mu,x_zero,bear_alloc,fast_period,slow_period,in_sample_sharpe,in_sample_return,mc_sharpe_mean,mc_sharpe_std,mc_robust_sharpe,wf_pos_sharpe_frac,wf_mean_sharpe,wf_worst_return,runtime_s
SPY,1d,1,0.0,0.0,8,21,0.5895738224053615,0.776438465372191,0.7660007263198688,0.15730947815034832,4.869386990069121,0.4,0.2613038747954962,-0.08748213096749136,0.10788774490356445
SPY,1d,1,0.0,0.0,9,21,0.5983927409572133,0.7864703466402905,0.6427445505586972,0.1449096437227812,4.435484996349152,0.3142857142857143,0.12513309535799713,-0.09025210428549679,0.10859322547912598
SPY,1d,1,0.0,0.0,10,30,0.4631853524098727,0.5647306554418512,0.5311715842990742,0.25756020721689593,2.0623200689218475,0.17142857142857143,0.057895424716821506,-0.05426389587111469,0.12295961380004883
SPY,1d,1,0.0,0.0,12,26,0.5198288091636375,0.659951271575997,0.5069864676968916,0.22924146533561715,2.2115827385531954,0.2,0.11341966214217433,-0.05426389587111469,0.09772610664367676
SPY,1d,1,0.0,0.0,20,50,0.7510367485495627,1.1819716501258042,0.7182116278411909,0.20490605710621498,3.505077585231651,0.02857142857142857,-0.0690750319085914,-0.0048701934014824255,0.09360504150390625
SPY,1d,1,0.0,0.25,8,21,0.42638644934593944,0.9543492411803174,0.44297060104732455,0.03308328193454236,13.389560380489868,0.8285714285714286,1.354317392151336,-0.022287746774074635,0.11742830276489258
SPY,1d,1,0.0,0.25,9,21,0.4285307363207027,0.9679854014583287,0.42038268941377943,0.034934621826385105,12.033411768501717,0.8,1.2803870388081762,-0.015324186939538631,0.12041735649108887
SPY,1d,1,0.0,0.25,10,30,0.34141926810371365,0.3382907086510065,0.37474378315029455,0.057822192554045145,6.480968060836325,0.5142857142857142,0.9474221133646493,-0.01435668020324754,0.1157987117767334
SPY,1d,1,0.0,0.25,12,26,0.3474554907643492,0.4404482410410606,0.36105434480477994,0.05911588638668662,6.107568825798615,0.5428571428571428,0.9659854535320404,-0.01435668020324754,0.11273813247680664
SPY,1d,1,0.0,0.25,20,50,0.37850109823774863,1.0300783169356729,0.39638579067430313,0.07875000513696569,5.0334700294290835,0.17142857142857143,0.21631321828128805,-0.0048701934014824255,0.10797977447509766
SPY,1d,1,0.0,0.5,8,21,0.6335217943274949,1.0559016289749068,0.62170501133936,0.04199313380892542,14.804920589356438,0.8285714285714286,1.4495279538122257,-0.029567907803991544,0.11102747917175293
SPY,1d,1,0.0,0.5,9,21,0.6357333138085992,1.0729821792671257,0.6116579551733969,0.04473763082927381,13.672113248633678,0.8,1.3693212318497434,-0.02154240961562337,0.10724520683288574
SPY,1d,1,0.0,0.5,10,30,0.5282814084160677,0.14045922431897062,0.5381951238012491,0.04537598815381986,11.860791262039823,0.5142857142857142,0.9744835861775,-0.023843167005012655,0.10433602333068848
SPY,1d,1,0.0,0.5,12,26,0.5218047204788201,0.2455495381043553,0.522037037455152,0.05074766762956929,10.286916854302387,0.5428571428571428,1.0036738398955216,-0.023843167005012655,0.11806964874267578
SPY,1d,1,0.0,0.5,20,50,0.46542138715088277,0.8852486927517513,0.4722957393553033,0.06369328774118642,7.415157171261855,0.17142857142857143,0.21638372293992053,-0.0048701934014824255,0.10459232330322266
SPY,1d,1,0.0,0.75,8,21,0.8140719546741082,1.0949242488528288,0.7868350155655622,0.05010921374357171,15.702401949312202,0.8285714285714286,1.5150485891973904,-0.036848068833908454,0.11092162132263184
SPY,1d,1,0.0,0.75,9,21,0.8161614569615868,1.1151520781587165,0.7822833349064715,0.053431718622980344,14.64080428380645,0.8,1.4300964889772303,-0.02776063229170833,0.11914372444152832
SPY,1d,1,0.0,0.75,10,30,0.6915472900557724,-0.03169214128050868,0.6873931027453661,0.049969946949041166,13.756130328622572,0.5142857142857142,0.98896740900016,-0.03332965380677777,0.11188507080078125
SPY,1d,1,0.0,0.75,12,26,0.6776008419220694,0.07318240890378758,0.6685038434161975,0.053218172584376784,12.56157081223134,0.5428571428571428,1.0272322581533238,-0.03332965380677777,0.10865354537963867
SPY,1d,1,0.0,0.75,20,50,0.567519571868909,0.7474851280029782,0.5652028591068263,0.0621074023116604,9.100410548014692,0.17142857142857143,0.21643009566505042,-0.0048701934014824255,0.10897421836853027
SPY,1d,1,0.0,1.0,8,21,0.9615711440032649,1.0837070947270524,0.9235931937236341,0.05635724196752212,16.38819007956223,0.8285714285714286,1.5650587283183652,-0.04412822986382492,0.11185216903686523
SPY,1d,1,0.0,1.0,9,21,0.9635145567074186,1.1067038306536792,0.9224919634444081,0.060260914305566834,15.30829683012608,0.8,1.476458844178309,-0.03505351237444154,0.11482405662536621
SPY,1d,1,0.0,1.0,10,30,0.8252357450719203,-0.180904262251241,0.8107953361111908,0.056191681703864495,14.429098961375802,0.5142857142857142,0.9991377909480259,-0.042816140608542885,0.10519623756408691
SPY,1d,1,0.0,1.0,12,26,0.8058671664119059,-0.07865862131368617,0.7895779443083104,0.05662793414369087,13.943258857100304,0.5428571428571428,1.044536752418806,-0.042816140608542885,0.1100616455078125
SPY,1d,1,0.0,1.0,20,50,0.6565610805169771,0.6167514527630524,0.6467497429008235,0.0631633815244938,10.239314730957268,0.17142857142857143,0.2164627024293782,-0.0048701934014824255,0.10465002059936523
SPY,1d,1,0.1,0.0,8,21,0.5891746163084945,0.7750553842025529,0.7695816489740511,0.14109925809508647,5.454186360465707,0.4,0.2654328740249742,-0.08748213096749136,0.1186532974243164
SPY,1d,1,0.1,0.0,9,21,0.6117544198429747,0.8106966260188693,0.6607851710775929,0.13510838473100326,4.890778410186728,0.3142857142857143,0.1290717458484978,-0.09025210428549679,0.11150383949279785
SPY,1d,1,0.1,0.0,10,30,0.5214957647440902,0.6614582921485963,0.5437039971745475,0.24544285915955222,2.2151958261743854,0.17142857142857143,0.057895424716821506,-0.05426389587111469,0.10279631614685059
SPY,1d,1,0.1,0.0,12,26,0.5343353593358652,0.6854337132952184,0.5331427284824708,0.22811008771752522,2.3372167965788324,0.2,0.11341966214217433,-0.05426389587111469,0.1141366958618164
SPY,1d,1,0.1,0.0,20,50,0.71654512049223,1.0968103187528477,0.7040094305916605,0.21282391241175788,3.3079432786180005,0.02857142857142857,-0.0690750319085914,-0.0048701934014824255,0.10737848281860352
SPY,1d,1,0.1,0.25,8,21,0.42858443482958924,0.9526417397886875,0.4455108006252739,0.03899280643127988,11.425461294006446,0.8285714285714286,1.354535113312652,-0.022287746774074635,0.1215219497680664
SPY,1d,1,0.1,0.25,9,21,0.43065894291203405,1.0013590556989747,0.4253921349308656,0.03643903154825697,11.674079053596962,0.8,1.2835882635938236,-0.015324186939538631,0.10927700996398926
SPY,1d,1,0.1,0.25,10,30,0.35432763048317234,0.4434635169004404,0.37681919940340425,0.053529363013369996,7.039485960430471,0.5142857142857142,0.9474221133646493,-0.01435668020324754,0.10400676727294922
SPY,1d,1,0.1,0.25,12,26,0.3508346751959377,0.4684521090502767,0.3676892845307059,0.056897446118331835,6.462316142731752,0.5428571428571428,0.9659854535320404,-0.01435668020324754,0.11845207214355469
SPY,1d,1,0.1,0.25,20,50,0.3676534594147061,0.9303451474213524,0.39243402576216324,0.07699743176100303,5.0967157837194215,0.17142857142857143,0.21631321828128805,-0.0048701934014824255,0.10912060737609863
SPY,1d,1,0.1,0.5,8,21,0.6391969418782694,1.0540010094112224,0.6251022622583883,0.04395777547308919,14.220516291618848,0.8285714285714286,1.4496574032178735,-0.029567907803991544,0.10798239707946777
SPY,1d,1,0.1,0.5,9,21,0.6368948119379438,1.1152072475923043,0.6153557649029542,0.04414111446654289,13.940648584425027,0.8,1.3711966933026798,-0.02154240961562337,0.10914897918701172
SPY,1d,1,0.1,0.5,10,30,0.5367474690517172,0.24989825060814042,0.5391987073008415,0.04371856285417178,12.333404213203439,0.5142857142857142,0.9744835861775,-0.023843167005012655,0.1086580753326416
SPY,1d,1,0.1,0.5,12,26,0.5240457632457988,0.2749630701887331,0.526906470877808,0.048775525615735484,10.802681554452025,0.5428571428571428,1.0036738398955216,-0.023843167005012655,0.10693883895874023
SPY,1d,1,0.1,0.5,20,50,0.4578734694542143,0.7733274884462271,0.47132247218054724,0.06266384679450751,7.521441729010781,0.17142857142857143,0.21638372293992053,-0.0048701934014824255,0.10332036018371582
SPY,1d,1,0.1,0.75,8,21,0.82233566490319,1.0929791307201695,0.7911070092779224,0.050388098508940625,15.70027511829112,0.8285714285714286,1.5151452240917949,-0.036848068833908454,0.10662674903869629
SPY,1d,1,0.1,0.75,9,21,0.8170768006989935,1.1654900264580084,0.7856919629023201,0.05261373766590531,14.933209419399665,0.8,1.431489143296985,-0.02776063229170833,0.11450481414794922
SPY,1d,1,0.1,0.75,10,30,0.6983800711431196,0.07867482177987672,0.6881191084712674,0.049569156352189246,13.882001613708649,0.5142857142857142,0.98896740900016,-0.03332965380677777,0.11769676208496094
SPY,1d,1,0.1,0.75,12,26,0.6794314724244047,0.10308713047916496,0.6729329078907254,0.051572694186958076,13.048240323673056,0.5428571428571428,1.0272322581533238,-0.03332965380677777,0.10800552368164062
SPY,1d,1,0.1,0.75,20,50,0.5614095448539422,0.6256014590962664,0.5658479529775937,0.062393210653184025,9.069062916522915,0.17142857142857143,0.21643009566505042,-0.0048701934014824255,0.0974884033203125
SPY,1d,1,0.1,1.0,8,21,0.9718512105522216,1.0818666051816668,0.9285919023787794,0.05559044067136972,16.704165161565708,0.8285714285714286,1.5651367922165171,-0.04412822986382492,0.10747313499450684
SPY,1d,1,0.1,1.0,9,21,0.9643288465553439,1.1641149220010267,0.9258189997573651,0.059502416132359494,15.55935136647119,0.8,1.4775845937814427,-0.03505351237444154,0.1121211051940918
SPY,1d,1,0.1,1.0,10,30,0.8311356600222478,-0.0722185446475635,0.8114073129405165,0.05631402924905269,14.408617599568512,0.5142857142857142,0.9991377909480259,-0.042816140608542885,0.10857915878295898
SPY,1d,1,0.1,1.0,12,26,0.807464438989048,-0.049004291921188714,0.7938461981451542,0.05520109510613669,14.38098640287487,0.5428571428571428,1.044536752418806,-0.042816140608542885,0.11359930038452148
