ticker,timeframe,n_mu,x_zero,bear_alloc,fast_period,slow_period,in_sample_sharpe,in_sample_return,mc_sharpe_mean,mc_sharpe_std,mc_robust_sharpe,wf_pos_sharpe_frac,wf_mean_sharpe,wf_worst_return,runtime_s
QQQ,1h,1,0.0,0.0,8,21,0.19246851118307542,0.17668933901086548,0.2458504795344471,0.37809554548238755,0.6502337371385385,0.3026315789473684,-0.041626950078498,-0.048373500254873414,0.194716215133667
QQQ,1h,1,0.0,0.0,9,21,0.24271485435182227,0.2361307857242021,0.2603816990876006,0.37514140828012343,0.6940894642405615,0.32894736842105265,0.17555448836935897,-0.0515576740621867,0.201246976852417
QQQ,1h,1,0.0,0.0,10,30,0.12761231952247445,0.10651841230296388,0.188557000633008,0.3867575447348994,0.48753283083915855,0.23684210526315788,0.07061429891243096,-0.02655736515012208,0.18442392349243164
QQQ,1h,1,0.0,0.0,12,26,0.2123782610520765,0.20045646351043578,0.23423287997995873,0.3598234687499019,0.6509660995535678,0.25,0.05717171111048772,-0.04757412859397725,0.18577051162719727
QQQ,1h,1,0.0,0.0,20,50,0.1657200202063057,0.1420639064499376,0.17991935093519978,0.33253513332976575,0.5410536599053996,0.05263157894736842,-0.07806403481346487,-0.020228801232517024,0.194566011428833
QQQ,1h,1,0.0,0.25,8,21,0.344804522719419,0.04009282318331997,0.35961041326566556,0.04707915554514094,7.638421061330637,0.8289473684210527,1.0707785628653772,-0.02691240366783476,0.1996917724609375
QQQ,1h,1,0.0,0.25,9,21,0.34367875889347854,0.10261989163210639,0.3552534031407652,0.04861117815384874,7.3080599284475145,0.8289473684210527,1.1125461865054789,-0.02691240366783476,0.19329333305358887
QQQ,1h,1,0.0,0.25,10,30,0.2972581014210082,-0.040135185813541585,0.3101337226432407,0.04814537995472854,6.441609203933207,0.5394736842105263,0.7727727538854672,-0.022654979289436494,0.18396210670471191
QQQ,1h,1,0.0,0.25,12,26,0.29940806484143384,0.06314692899833818,0.31401105100160864,0.046160312951958854,6.80261962973289,0.618421052631579,0.9675049293138993,-0.030960485732967946,0.18660736083984375
QQQ,1h,1,0.0,0.25,20,50,0.24464359715402217,-0.0015662589222905643,0.25841420074489163,0.04975977903787582,5.193234490615274,0.17105263157894737,0.19375606823596267,-0.020228801232517024,0.1804056167602539
QQQ,1h,1,0.0,0.5,8,21,0.6039933895397875,-0.08245633964410637,0.6118999027684584,0.045623300769872595,13.412004226851716,0.8289473684210527,1.1873447130926933,-0.03401888510971851,0.19519925117492676
QQQ,1h,1,0.0,0.5,9,21,0.5968703733593033,-0.018318675972385567,0.6025670614529413,0.04865360807986796,12.384838149388417,0.8289473684210527,1.2173845239777537,-0.03401888510971851,0.1851339340209961
QQQ,1h,1,0.0,0.5,10,30,0.525463187233799,-0.1689176397939247,0.5285485203346026,0.033974746500402345,15.557099751379846,0.5394736842105263,0.81912504314797,-0.023663573764759027,0.18563365936279297
